Frequency (Hz)	Level (dB)
7908.068848	-97.521202
7909.414673	-92.877716
7910.760498	-99.203629
7912.106323	-102.071510
7913.452148	-109.770226
7914.797974	-102.926514
7916.143799	-102.248749
7917.489624	-104.829361
7918.835449	-127.242645
7920.181274	-99.607437
7921.527100	-106.124374
7922.872925	-96.677933
7924.218750	-92.110390
7925.564575	-91.669136
7926.910400	-92.727249
7928.256226	-96.696190
7929.602051	-104.385201
7930.947876	-94.693962
7932.293701	-90.164543
7933.639526	-98.106705
7934.985352	-85.859436
7936.331177	-91.215706
7937.677002	-88.769302
7939.022827	-89.591644
7940.368652	-93.532120
7941.714478	-108.255890
7943.060303	-92.803024
7944.406128	-87.573456
7945.751953	-90.925797
7947.097778	-91.569595
7948.443604	-88.561218
7949.789429	-93.050804
7951.135254	-94.356277
7952.481079	-94.601250
7953.826904	-104.160446
7955.172729	-97.553841
7956.518555	-94.511971
7957.864380	-95.498787
7959.210205	-106.598030
7960.556030	-102.326683
7961.901855	-101.321556
7963.247681	-104.922134
7964.593506	-107.756348
7965.939331	-108.829002
7967.285156	-100.505806
7968.630981	-102.010117
7969.976807	-102.512505
7971.322632	-107.114609
7972.668457	-99.878448
7974.014282	-95.384293
7975.360107	-95.207016
7976.705933	-112.435043
7978.051758	-90.903984
7979.397583	-87.287514
7980.743408	-92.291763
7982.089233	-105.958466
7983.435059	-95.596405
7984.780884	-92.418549
7986.126709	-93.108261
7987.472534	-103.724556
7988.818359	-97.081795
7990.164185	-92.721550
7991.510010	-91.382088
7992.855835	-95.801674
7994.201660	-106.895035
7995.547485	-100.921516
7996.893311	-99.877144
7998.239136	-97.539482
7999.584961	-102.646301
8000.930786	-109.682770
8002.276611	-94.191254
8003.622437	-94.117577
8004.968262	-101.558144
8006.314087	-106.250343
8007.659912	-97.329987
8009.005737	-97.696739
8010.351562	-105.131027
8011.697388	-100.255394
8013.043213	-102.402222
8014.389038	-102.310501
8015.734863	-103.125259
8017.080688	-103.846565
8018.426514	-109.537003
8019.772339	-107.630112
8021.118164	-110.185028
8022.463989	-109.865547
8023.809814	-105.216484
8025.155640	-102.052361
8026.501465	-108.720955
8027.847290	-94.406662
8029.193115	-92.133781
8030.538940	-94.954849
8031.884766	-95.800705
8033.230591	-95.347191
8034.576416	-93.859444
8035.922241	-88.879501
8037.268066	-96.767036
8038.613892	-96.531654
8039.959717	-94.319801
8041.305542	-101.066315
8042.651367	-106.704117
8043.997192	-99.755760
8045.343018	-109.320312
8046.688843	-104.005554
8048.034668	-93.433640
8049.380493	-94.139946
8050.726318	-98.254395
8052.072144	-90.793602
8053.417969	-94.839943
8054.763794	-96.804176
8056.109619	-90.782494
8057.455444	-95.285675
8058.801270	-96.121635
8060.147095	-104.236488
8061.492920	-102.472893
8062.838745	-101.295258
8064.184570	-107.493881
8065.530396	-107.619492
8066.876221	-105.347557
8068.222046	-128.272797
8069.567871	-109.434380
8070.913696	-103.730362
8072.259521	-99.242676
8073.605347	-111.769836
8074.951172	-97.841980
8076.296997	-94.370453
8077.642822	-95.692207
8078.988647	-97.093292
8080.334473	-92.998093
8081.680298	-92.123291
8083.026123	-92.552994
8084.371948	-95.228539
8085.717773	-90.538528
8087.063599	-89.555534
8088.409424	-98.431992
8089.755249	-107.352234
8091.101074	-92.259224
8092.446899	-94.541138
8093.792725	-92.514809
8095.138550	-89.806358
8096.484375	-88.241623
8097.830200	-94.102074
8099.176025	-97.011864
8100.521851	-96.579300
8101.867676	-91.782776
8103.213501	-93.885498
8104.559326	-93.054497
8105.905151	-90.837700
8107.250977	-87.818741
8108.596802	-92.976265
8109.942627	-96.224640
8111.288452	-96.202614
8112.634277	-103.384834
8113.980103	-128.678436
8115.325928	-101.426704
8116.671753	-96.041214
8118.017578	-102.782234
8119.363403	-99.404800
8120.709229	-96.762146
8122.055054	-104.844238
8123.400879	-95.200119
8124.746704	-94.173615
8126.092529	-86.731659
8127.438354	-88.407036
8128.784180	-93.070229
8130.130005	-85.683151
8131.475830	-87.810326
8132.821655	-93.290558
8134.167480	-91.691612
8135.513306	-88.231598
8136.859131	-97.224159
8138.204956	-96.322800
8139.550781	-86.920525
8140.896606	-89.866562
8142.242432	-90.677330
8143.588257	-88.683891
8144.934082	-84.743660
8146.279907	-82.918678
8147.625732	-86.183121
8148.971558	-101.735954
8150.317383	-86.537567
8151.663208	-86.601959
8153.009033	-92.891487
8154.354858	-82.059662
8155.700684	-84.974701
8157.046509	-92.049614
8158.392334	-91.312492
8159.738159	-94.003410
8161.083984	-99.511139
8162.429810	-93.492279
8163.775635	-90.667946
8165.121460	-99.539764
8166.467285	-93.097733
8167.813110	-89.505478
8169.158936	-98.039688
8170.504761	-96.446854
8171.850586	-89.628143
8173.196411	-89.654755
8174.542236	-94.315819
8175.888062	-87.248611
8177.233887	-79.000748
8178.579712	-79.256371
8179.925537	-80.146767
8181.271362	-82.250908
8182.617188	-83.066856
8183.963013	-77.840210
8185.308838	-79.377579
8186.654663	-85.757835
8188.000488	-75.905296
8189.346313	-63.415627
8190.692139	-59.958645
8192.037964	-69.650162
8193.383789	-86.671814
8194.729614	-75.186440
8196.075439	-77.958794
8197.421265	-77.863358
8198.767090	-80.448334
8200.112915	-83.865204
8201.458740	-94.955170
8202.804565	-87.514641
8204.150391	-82.655861
8205.496216	-87.098236
8206.842041	-87.388412
8208.187866	-91.708611
8209.533691	-93.005630
8210.879517	-92.567802
8212.225342	-96.576782
8213.571167	-91.540169
8214.916992	-104.846878
8216.262817	-91.831406
8217.608643	-90.385353
8218.954468	-90.640251
8220.300293	-84.019569
8221.646118	-90.891068
8222.991943	-99.937714
8224.337769	-99.419884
8225.683594	-91.780151
8227.029419	-81.618126
8228.375244	-84.787643
8229.721069	-92.836121
8231.066895	-88.189789
8232.412720	-83.489281
8233.758545	-82.433899
8235.104370	-83.777206
8236.450195	-80.074379
8237.796021	-80.159317
8239.141846	-84.367722
8240.487671	-89.445618
8241.833496	-92.769035
8243.179321	-118.519554
8244.525146	-84.891808
8245.870972	-81.470917
8247.216797	-85.988808
8248.562622	-93.428879
8249.908447	-85.108490
8251.254272	-92.736137
8252.600098	-103.097298
8253.945923	-92.328201
8255.291748	-98.471046
8256.637573	-91.602127
8257.983398	-89.423645
8259.329224	-96.020866
8260.675049	-99.151627
8262.020874	-94.023758
8263.366699	-94.761345
8264.712524	-102.671860
8266.058350	-93.583855
8267.404175	-90.318733
8268.750000	-88.667656
8270.095825	-91.730133
8271.441650	-97.314621
8272.787476	-88.597794
8274.133301	-87.560577
8275.479126	-93.922836
8276.824951	-88.908401
8278.170776	-87.590858
8279.516602	-87.902992
8280.862427	-89.198074
8282.208252	-89.571228
8283.554077	-92.145409
8284.899902	-87.894234
8286.245728	-80.448586
8287.591553	-85.212776
8288.937378	-87.154289
8290.283203	-81.272980
8291.629028	-79.370201
8292.974854	-82.571640
8294.320679	-88.124146
8295.666504	-87.185310
8297.012329	-91.184753
8298.358154	-98.448532
8299.703979	-93.450691
8301.049805	-93.445747
8302.395630	-88.512703
8303.741455	-90.645218
8305.087280	-99.219208
8306.433105	-93.751022
8307.778931	-96.462021
8309.124756	-94.648148
8310.470581	-103.356773
8311.816406	-102.446983
8313.162231	-97.982956
8314.508057	-112.917282
8315.853882	-103.067360
8317.199707	-105.200829
8318.545532	-100.907440
8319.891357	-94.538872
8321.237183	-106.025726
8322.583008	-90.583763
8323.928833	-88.680893
8325.274658	-89.264977
8326.620483	-87.543678
8327.966309	-89.582489
8329.312134	-86.732506
8330.657959	-93.828476
8332.003784	-91.300171
8333.349609	-94.697762
8334.695435	-85.516190
8336.041260	-82.997200
8337.387085	-88.379921
8338.732910	-86.587997
8340.078735	-85.579933
8341.424561	-91.594254
8342.770386	-84.955742
8344.116211	-91.561356
8345.462036	-89.549301
8346.807861	-87.011185
8348.153687	-88.990204
8349.499512	-89.749077
8350.845337	-92.820786
8352.191162	-87.722427
8353.536987	-87.971764
8354.882812	-96.359177
8356.228638	-100.067070
8357.574463	-96.639992
8358.920288	-94.476830
8360.266113	-94.839882
8361.611938	-99.508362
8362.957764	-102.093842
8364.303589	-101.755981
8365.649414	-98.565506
8366.995239	-101.921486
8368.341064	-96.626297
8369.686890	-98.499817
8371.032715	-105.310318
8372.378540	-99.318733
8373.724365	-97.657745
8375.070190	-91.398926
8376.416016	-86.470497
8377.761841	-90.080757
8379.107666	-94.540428
8380.453491	-97.328819
8381.799316	-88.818672
8383.145142	-88.121361
8384.490967	-98.682274
8385.836792	-86.185898
8387.182617	-84.767502
8388.528442	-96.656471
8389.874268	-87.818695
8391.220093	-86.249992
8392.565918	-96.793282
8393.911743	-106.220955
8395.257568	-94.432602
8396.603394	-92.530327
8397.949219	-106.817543
8399.295044	-94.416458
8400.640869	-95.556778
8401.986694	-105.071121
8403.332520	-107.475357
8404.678345	-97.830803
8406.024170	-97.579735
8407.369995	-112.065048
8408.715820	-104.389450
8410.061646	-102.888901
8411.407471	-113.640938
8412.753296	-105.141724
8414.099121	-101.983902
8415.444946	-111.498138
8416.790771	-111.670738
8418.136597	-101.238113
8419.482422	-98.345894
8420.828247	-102.077690
8422.174072	-102.586060
8423.519897	-101.926460
8424.865723	-111.568748
8426.211548	-98.781479
8427.557373	-94.735466
8428.903198	-97.415329
8430.249023	-112.842224
8431.594849	-100.381035
8432.940674	-94.053322
8434.286499	-92.215103
8435.632324	-94.557014
8436.978149	-89.694077
8438.323975	-88.236694
8439.669800	-90.337921
8441.015625	-95.365723
8442.361450	-90.430962
8443.707275	-95.379982
8445.053101	-97.295815
8446.398926	-95.845093
8447.744751	-116.803528
8449.090576	-91.157127
8450.436401	-91.818512
8451.782227	-102.155510
8453.128052	-102.493118
8454.473877	-108.190117
8455.819702	-101.239548
8457.165527	-99.432053
8458.511353	-104.982460
8459.857178	-128.669968
8461.203003	-111.313110
8462.548828	-113.356850
8463.894653	-112.454720
8465.240479	-108.338577
8466.586304	-107.702278
8467.932129	-100.149551
8469.277954	-99.430679
8470.623779	-104.722832
8471.969604	-94.106956
8473.315430	-93.395195
8474.661255	-100.157135
8476.007080	-92.255501
8477.352905	-92.462646
8478.698730	-103.248535
8480.044556	-93.569298
8481.390381	-90.666527
8482.736206	-91.298203
8484.082031	-93.656075
8485.427856	-93.574074
8486.773682	-92.313835
8488.119507	-89.471542
8489.465332	-94.097229
8490.811157	-91.257591
8492.156982	-88.120224
8493.502808	-93.697784
8494.848633	-117.638908
8496.194458	-99.203850
8497.540283	-100.025360
8498.886108	-92.423203
8500.231934	-90.937210
8501.577759	-95.754829
8502.923584	-109.623878
8504.269409	-101.148621
8505.615234	-94.418945
8506.961060	-94.613060
8508.306885	-96.963104
8509.652710	-102.545692
8510.998535	-107.019928
8512.344360	-113.756729
8513.690186	-116.786858
8515.036011	-102.404305
8516.381836	-108.744095
8517.727661	-103.777260
8519.073486	-98.689690
8520.419312	-98.383850
8521.765137	-95.183281
8523.110962	-93.947388
8524.456787	-91.388306
8525.802612	-90.922638
8527.148438	-97.420502
8528.494263	-90.910522
8529.840088	-86.735764
8531.185913	-86.099014
8532.531738	-89.221901
8533.877563	-96.606956
8535.223389	-92.054787
8536.569214	-101.169693
8537.915039	-86.874641
8539.260864	-88.793503
8540.606689	-91.358017
8541.952515	-86.091476
8543.298340	-88.519798
8544.644165	-93.999092
8545.989990	-99.919037
8547.335815	-94.028473
8548.681641	-88.097191
8550.027466	-88.337929
8551.373291	-91.529915
8552.719116	-93.643776
8554.064941	-99.683472
8555.410767	-109.292557
8556.756592	-119.466377
8558.102417	-104.295502
8559.448242	-110.521210
8560.794067	-103.695946
8562.139893	-101.733597
8563.485718	-101.120728
8564.831543	-97.969879
8566.177368	-99.796455
8567.523193	-104.685905
8568.869019	-106.979462
8570.214844	-110.766792
8571.560669	-94.838249
8572.906494	-88.071640
8574.252319	-87.758095
8575.598145	-88.846542
8576.943970	-91.617722
8578.289795	-98.715828
8579.635620	-102.794632
8580.981445	-88.874695
8582.327271	-88.234543
8583.673096	-86.858994
8585.018921	-79.652977
8586.364746	-81.672752
8587.710571	-91.415512
8589.056396	-107.998154
8590.402222	-97.704567
8591.748047	-97.794342
8593.093872	-91.485504
8594.439697	-92.678337
8595.785522	-88.923874
8597.131348	-89.138008
8598.477173	-96.611710
8599.822998	-93.688797
8601.168823	-106.143608
8602.514648	-99.051178
8603.860474	-96.840958
8605.206299	-91.126442
8606.552124	-93.251251
8607.897949	-103.015388
8609.243774	-98.009552
8610.589600	-98.491737
8611.935425	-100.650146
8613.281250	-102.417137
8614.627075	-103.758736
8615.972900	-97.092140
8617.318726	-99.120216
8618.664551	-95.087112
8620.010376	-93.585236
8621.356201	-100.884857
8622.702026	-93.423569
8624.047852	-93.999405
8625.393677	-103.856110
8626.739502	-90.594337
8628.085327	-84.320328
8629.431152	-81.415703
8630.776978	-88.536926
8632.122803	-86.461037
8633.468628	-87.552902
8634.814453	-93.869141
8636.160278	-89.281120
8637.506104	-88.150955
8638.851929	-100.080978
8640.197754	-87.688820
8641.543579	-99.047867
8642.889404	-89.829674
8644.235229	-90.834213
8645.581055	-93.242424
8646.926880	-85.259377
8648.272705	-87.838997
8649.618530	-91.334778
8650.964355	-90.884315
8652.310181	-89.863289
8653.656006	-92.664047
8655.001831	-88.926300
8656.347656	-88.909637
8657.693481	-95.726006
8659.039307	-97.085762
8660.385132	-101.099236
8661.730957	-101.887024
8663.076782	-105.056854
8664.422607	-106.631958
8665.768433	-99.629883
8667.114258	-94.005577
8668.460083	-117.907829
8669.805908	-91.248077
8671.151733	-91.961983
8672.497559	-95.377502
8673.843384	-91.958603
8675.189209	-98.305305
8676.535034	-95.299591
8677.880859	-103.759972
8679.226685	-87.647331
8680.572510	-86.207626
8681.918335	-82.889648
8683.264160	-85.216171
8684.609985	-87.027023
8685.955811	-89.406921
8687.301636	-84.386002
8688.647461	-89.335014
8689.993286	-92.328262
8691.339111	-88.004784
8692.684937	-88.099373
8694.030762	-92.391579
8695.376587	-90.569702
8696.722412	-87.815720
8698.068237	-84.919159
8699.414062	-88.733200
8700.759888	-83.479202
8702.105713	-83.999336
8703.451538	-88.352669
8704.797363	-85.226448
8706.143188	-87.851715
8707.489014	-89.751991
8708.834839	-91.872528
8710.180664	-92.461327
8711.526489	-96.214554
8712.872314	-88.565590
8714.218140	-88.407112
8715.563965	-91.303497
8716.909790	-94.530029
8718.255615	-88.122917
8719.601440	-89.165543
8720.947266	-89.222229
8722.293091	-103.720131
8723.638916	-84.099731
8724.984741	-80.840897
8726.330566	-85.692818
8727.676392	-85.398331
8729.022217	-82.716469
8730.368042	-77.078560
8731.713867	-72.681801
8733.059692	-68.261124
8734.405518	-68.288345
8735.751343	-64.453423
8737.097168	-61.786106
8738.442993	-70.570160
8739.788818	-77.023064
8741.134644	-73.712036
8742.480469	-81.837227
8743.826294	-86.370926
8745.172119	-80.658173
8746.517944	-83.154144
8747.863770	-97.774956
8749.209595	-90.589966
8750.555420	-84.340019
8751.901245	-88.664780
8753.247070	-86.496910
8754.592896	-89.395592
8755.938721	-94.641716
8757.284546	-89.523758
8758.630371	-88.652985
8759.976196	-91.553246
8761.322021	-115.130798
8762.667847	-97.741470
8764.013672	-91.585663
8765.359497	-110.625320
8766.705322	-92.523193
8768.051147	-85.536865
8769.396973	-88.663536
8770.742798	-84.798645
8772.088623	-85.693077
8773.434448	-83.715881
8774.780273	-88.269760
8776.126099	-86.918137
8777.471924	-83.655983
8778.817749	-82.473412
8780.163574	-81.809013
8781.509399	-80.968109
8782.855225	-81.318321
8784.201050	-77.068535
8785.546875	-76.273293
8786.892700	-80.670471
8788.238525	-92.027679
8789.584351	-86.073883
8790.930176	-79.554184
8792.276001	-80.818230
8793.621826	-88.721756
8794.967651	-84.647873
8796.313477	-86.278877
8797.659302	-98.007393
8799.005127	-87.350204
8800.350952	-84.419525
8801.696777	-86.077507
8803.042603	-93.281868
8804.388428	-99.552177
8805.734253	-94.378975
8807.080078	-93.904190
8808.425903	-97.068558
8809.771729	-94.820663
8811.117554	-95.106583
8812.463379	-96.166039
8813.809204	-95.593971
8815.155029	-93.987488
8816.500854	-100.047211
8817.846680	-101.228302
8819.192505	-99.019440
8820.538330	-90.582367
8821.884155	-94.694313
8823.229980	-87.707603
8824.575806	-88.007339
8825.921631	-87.836632
8827.267456	-82.778351
8828.613281	-95.253967
8829.959106	-87.165314
8831.304932	-85.691856
8832.650757	-85.329010
8833.996582	-89.506165
8835.342407	-95.410812
8836.688232	-88.479965
8838.034058	-83.728958
8839.379883	-87.347610
8840.725708	-88.961487
8842.071533	-87.611877
8843.417358	-97.027847
8844.763184	-87.350578
8846.109009	-86.557526
8847.454834	-100.414482
8848.800659	-99.561546
8850.146484	-89.404686
8851.492310	-92.493362
8852.838135	-106.229668
8854.183960	-96.095970
8855.529785	-93.138054
8856.875610	-102.729416
8858.221436	-103.780510
8859.567261	-101.791122
8860.913086	-104.037575
8862.258911	-111.890007
8863.604736	-97.386406
8864.950562	-96.358986
8866.296387	-94.113930
8867.642212	-88.665741
8868.988037	-84.835548
8870.333862	-87.692535
8871.679688	-97.407661
8873.025513	-94.806419
8874.371338	-92.100471
8875.717163	-89.106262
8877.062988	-86.099510
8878.408813	-83.778656
8879.754639	-89.375282
8881.100464	-89.947578
8882.446289	-81.654053
8883.792114	-82.688179
8885.137939	-85.011536
8886.483765	-95.149284
8887.829590	-91.883011
8889.175415	-87.887527
8890.521240	-95.335213
8891.867065	-97.131874
8893.212891	-93.496429
8894.558716	-107.209641
8895.904541	-91.032959
8897.250366	-90.826408
8898.596191	-88.279716
8899.942017	-89.608025
8901.287842	-92.246460
8902.633667	-96.212715
8903.979492	-96.694359
8905.325317	-93.710732
8906.671143	-98.215584
8908.016968	-101.620300
8909.362793	-101.467888
8910.708618	-103.320663
8912.054443	-103.540382
8913.400269	-102.794212
8914.746094	-93.954361
8916.091919	-97.701279
8917.437744	-109.645554
8918.783569	-99.677795
8920.129395	-97.915421
8921.475220	-108.862328
8922.821045	-104.740196
8924.166870	-110.787895
8925.512695	-91.686081
8926.858521	-95.672691
8928.204346	-88.774155
8929.550171	-90.709770
8930.895996	-92.181786
8932.241821	-86.499908
8933.587646	-85.289398
8934.933472	-84.303505
8936.279297	-84.334236
8937.625122	-86.165359
8938.970947	-87.605835
8940.316772	-95.678093
8941.662598	-101.275688
8943.008423	-93.601242
8944.354248	-87.478333
8945.700073	-88.565018
8947.045898	-92.030609
8948.391724	-88.452675
8949.737549	-85.798927
